"x1","x2","x3","x4","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
1,-0.8669473,1,2.18943884883,0.057949703852179,1,0.00190578748656223,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.29027032915563,0.0599770595326242,1,0.00134183662696297,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.63213888948,0.0668507974317498,1,0.00150786151157565,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18705755747207,0.0579018247121951,1,0.00185790834657834,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.92642502234,0.0526614488999745,1,0.000356581103738855,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.84987931293,0.0511223920668813,1,0.00115376297571581,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,0.27830185525,1,2.18533423156477,0.0928490069486274,2,0.000952631979700649,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18561805521796,0.0578728815382731,1,0.00182896517265627,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.8346280963,0.0508157453671732,1,0.000902106514957456,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.28705387218768,0.0599123882386609,1,0.00127716533299973,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.08781905737,0.0559064980914706,1,0.000857093064346063,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18714821118012,0.057903647429757,1,0.00185973106414017,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21378348042141,0.0584391861744241,1,0.00156906663486248,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.28527085723055,0.0598765382690882,1,0.001241315363427,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.50744394255,0.0442372576715195,1,0.00101319583230143,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21342228199025,0.0584319237828692,1,0.00157632902641736,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.22492868096,0.0586632757697433,1,0.00134497703954328,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.30028608303184,0.0601784400484045,1,0.0015432171427433,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21767341761749,0.0585173987152454,1,0.00149085409404119,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.27768798132,0.0597240741130358,1,0.00108885120737456,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18593628411609,0.0578792799682299,1,0.00183536360261316,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18537464765127,0.0578679874941571,1,0.00182407112854034,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18702700434563,0.0579012103995395,1,0.00185729403392275,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
